# curie_map:
#   Ensembl: https://www.ensembl.org/id/
#   Genatlas: Genatlas
#   HGNC: HGNC
#   IUPHAR: IUPHAR
#   MeSH: MeSH
#   MedDRA: http://purl.bioontology.org/ontology/MEDDRA/
#   OMIM: http://omim.org/entry/
#   Reactome: Reactome
#   SwissProt: http://purl.uniprot.org/uniprot/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   ordo: http://www.orpha.net/ORDO/Orphanet_
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
ordo:442943	oboInOwl:hasDbXref	Ensembl:ENSG00000104783	Unspecified	potassium calcium-activated channel subfamily N member 4
ordo:236656	oboInOwl:hasDbXref	Ensembl:ENSG00000198087	Unspecified	CD2 associated protein
ordo:367104	oboInOwl:hasDbXref	Ensembl:ENSG00000173531	Unspecified	macrophage stimulating 1
ordo:430986	oboInOwl:hasDbXref	Ensembl:ENSG00000125352	Unspecified	ring finger protein 113A
ordo:426000	oboInOwl:hasDbXref	Ensembl:ENSG00000185624	Unspecified	prolyl 4-hydroxylase subunit beta
ordo:367100	oboInOwl:hasDbXref	Ensembl:ENSG00000178623	Unspecified	G protein-coupled receptor 35
ordo:403385	oboInOwl:hasDbXref	Ensembl:ENSG00000126500	Unspecified	fibronectin leucine rich transmembrane protein 1
ordo:403392	oboInOwl:hasDbXref	Ensembl:ENSG00000056097	Unspecified	zinc finger RNA binding protein
ordo:508012	oboInOwl:hasDbXref	Ensembl:ENSG00000200463	Unspecified	small nucleolar RNA, C/D box 118
ordo:306189	oboInOwl:hasDbXref	Ensembl:ENSG00000102034	Unspecified	E74 like ETS transcription factor 4
ordo:357756	oboInOwl:hasDbXref	Ensembl:ENSG00000137807	Unspecified	kinesin family member 23
ordo:332459	oboInOwl:hasDbXref	Ensembl:ENSG00000239697	Unspecified	TNF superfamily member 12
ordo:332465	oboInOwl:hasDbXref	Ensembl:ENSG00000184144	Unspecified	contactin 2
ordo:260339	oboInOwl:hasDbXref	Ensembl:ENSG00000091651	Unspecified	origin recognition complex subunit 6
ordo:260335	oboInOwl:hasDbXref	Ensembl:ENSG00000115947	Unspecified	origin recognition complex subunit 4
ordo:403310	oboInOwl:hasDbXref	Ensembl:ENSG00000170540	Unspecified	ADP ribosylation factor like GTPase 6 interacting protein 1
ordo:297627	oboInOwl:hasDbXref	Ensembl:ENSG00000138303	Unspecified	activating signal cointegrator 1 complex subunit 1
ordo:357738	oboInOwl:hasDbXref	Ensembl:ENSG00000175213	Unspecified	zinc finger protein 408
ordo:260331	oboInOwl:hasDbXref	Ensembl:ENSG00000166949	Unspecified	SMAD family member 3
ordo:403322	oboInOwl:hasDbXref	Ensembl:ENSG00000107566	Unspecified	ER lipid raft associated 1
ordo:260358	oboInOwl:hasDbXref	Ensembl:ENSG00000011295	Unspecified	tetratricopeptide repeat domain 19
ordo:259368	oboInOwl:hasDbXref	Ensembl:ENSG00000198380	Unspecified	glutamine--fructose-6-phosphate transaminase 1
ordo:259361	oboInOwl:hasDbXref	Ensembl:ENSG00000117682	Unspecified	dehydrodolichyl diphosphate synthase subunit
ordo:260351	oboInOwl:hasDbXref	Ensembl:ENSG00000123607	Unspecified	tetratricopeptide repeat domain 21B
ordo:260345	oboInOwl:hasDbXref	Ensembl:ENSG00000094804	Unspecified	cell division cycle 6
ordo:306172	oboInOwl:hasDbXref	Ensembl:ENSG00000104833	Unspecified	tubulin beta 4A class IVa
ordo:259358	oboInOwl:hasDbXref	Ensembl:ENSG00000102575	Unspecified	acid phosphatase 5, tartrate resistant
ordo:259354	oboInOwl:hasDbXref	Ensembl:ENSG00000188827	Unspecified	SLX4 structure-specific endonuclease subunit
ordo:260341	oboInOwl:hasDbXref	Ensembl:ENSG00000167513	Unspecified	chromatin licensing and DNA replication factor 1
ordo:259373	oboInOwl:hasDbXref	Ensembl:ENSG00000145103	Unspecified	immunoglobulin like domain containing receptor 1
ordo:357802	oboInOwl:hasDbXref	Ensembl:ENSG00000140471	Unspecified	lines homolog 1
ordo:260361	oboInOwl:hasDbXref	Ensembl:ENSG00000168778	Unspecified	tectonic family member 2
ordo:476289	oboInOwl:hasDbXref	Ensembl:ENSG00000080572	Unspecified	PIH1 domain containing 3
ordo:320542	oboInOwl:hasDbXref	Ensembl:ENSG00000042753	Unspecified	adaptor related protein complex 2 subunit sigma 1
ordo:320535	oboInOwl:hasDbXref	Ensembl:ENSG00000198758	Unspecified	EPS8 like 3
ordo:297634	oboInOwl:hasDbXref	Ensembl:ENSG00000038945	Unspecified	macrophage scavenger receptor 1
ordo:477581	oboInOwl:hasDbXref	Ensembl:ENSG00000198336	Unspecified	myosin light chain 4
ordo:464297	oboInOwl:hasDbXref	Ensembl:ENSG00000161904	Unspecified	LEM domain nuclear envelope protein 2
ordo:212594	oboInOwl:hasDbXref	Ensembl:ENSG00000101327	Unspecified	prodynorphin
ordo:476274	oboInOwl:hasDbXref	Ensembl:ENSG00000089041	Unspecified	purinergic receptor P2X 7
ordo:508018	oboInOwl:hasDbXref	Ensembl:ENSG00000171853	Unspecified	trafficking protein particle complex subunit 12
ordo:477544	oboInOwl:hasDbXref	Ensembl:ENSG00000142619	Unspecified	peptidyl arginine deiminase 3
ordo:508029	oboInOwl:hasDbXref	Ensembl:ENSG00000108312	Unspecified	upstream binding transcription factor
ordo:403297	oboInOwl:hasDbXref	Ensembl:ENSG00000175745	Unspecified	nuclear receptor subfamily 2 group F member 1
ordo:477553	oboInOwl:hasDbXref	Ensembl:ENSG00000125780	Unspecified	transglutaminase 3
ordo:508071	oboInOwl:hasDbXref	Ensembl:ENSG00000172500	Unspecified	FGF1 intracellular binding protein
ordo:535695	oboInOwl:hasDbXref	Ensembl:ENSG00000167098	Unspecified	Sad1 and UNC84 domain containing 5
ordo:440240	oboInOwl:hasDbXref	Ensembl:ENSG00000166596	Unspecified	cilia and flagella associated protein 52
ordo:535693	oboInOwl:hasDbXref	Ensembl:ENSG00000118557	Unspecified	polyamine modulated factor 1 binding protein 1
ordo:535685	oboInOwl:hasDbXref	Ensembl:ENSG00000197858	Unspecified	glycosylphosphatidylinositol anchor attachment 1
ordo:403281	oboInOwl:hasDbXref	Ensembl:ENSG00000182150	Unspecified	ERCC excision repair 6 like 2
ordo:200717	oboInOwl:hasDbXref	Ensembl:ENSG00000144659	Unspecified	solute carrier family 25 member 38
ordo:535702	oboInOwl:hasDbXref	Ensembl:ENSG00000171634	Unspecified	bromodomain PHD finger transcription factor
ordo:403288	oboInOwl:hasDbXref	Ensembl:ENSG00000107745	Unspecified	mitochondrial calcium uptake 1
ordo:235207	oboInOwl:hasDbXref	Ensembl:ENSG00000163913	Unspecified	intraflagellar transport 122
ordo:235204	oboInOwl:hasDbXref	Ensembl:ENSG00000213139	Unspecified	crystallin gamma S
ordo:371950	oboInOwl:hasDbXref	Ensembl:ENSG00000196159	Unspecified	FAT atypical cadherin 4
ordo:306073	oboInOwl:hasDbXref	Ensembl:ENSG00000137642	Unspecified	sortilin related receptor 1
ordo:371941	oboInOwl:hasDbXref	Ensembl:ENSG00000166341	Unspecified	dachsous cadherin-related 1
ordo:371936	oboInOwl:hasDbXref	Ensembl:ENSG00000166396	Unspecified	serpin family B member 7
ordo:371931	oboInOwl:hasDbXref	Ensembl:ENSG00000119333	Unspecified	dynein 2 intermediate chain 2
ordo:321640	oboInOwl:hasDbXref	Ensembl:ENSG00000132517	Unspecified	solute carrier family 52 member 1
ordo:284237	oboInOwl:hasDbXref	Ensembl:ENSG00000197102	Unspecified	dynein cytoplasmic 1 heavy chain 1
ordo:306106	oboInOwl:hasDbXref	Ensembl:ENSG00000172361	Unspecified	cilia and flagella associated protein 53
ordo:476167	oboInOwl:hasDbXref	Ensembl:ENSG00000125505	Unspecified	membrane bound O-acyltransferase domain containing 7
ordo:306100	oboInOwl:hasDbXref	Ensembl:ENSG00000110318	Unspecified	centrosomal protein 126
ordo:306110	oboInOwl:hasDbXref	Ensembl:ENSG00000196611	Unspecified	matrix metallopeptidase 1
ordo:306122	oboInOwl:hasDbXref	Ensembl:ENSG00000105647	Unspecified	phosphoinositide-3-kinase regulatory subunit 2
ordo:464155	oboInOwl:hasDbXref	Ensembl:ENSG00000187726	Unspecified	DnaJ heat shock protein family (Hsp40) member B13
ordo:284278	oboInOwl:hasDbXref	Ensembl:ENSG00000143469	Unspecified	synaptotagmin 14
ordo:464175	oboInOwl:hasDbXref	Ensembl:ENSG00000122966	Unspecified	citron rho-interacting serine/threonine kinase
